id,catalog_number,brand,cad
2380812,VG-NG51-SX-20,System Plast,nan
2380788,VG-J4-138-188-NS-10,System Plast,nan
2380844,VG-P12HR-10,System Plast,nan
2380832,VG-P105R-SX-250,System Plast,nan
2380820,VG-PM10BC-10,System Plast,nan
2380704,VG-JEL-078-125-20,System Plast,nan
2380860,VG-P14BC-NS-500,System Plast,nan
2380808,VG-NG50-SX-100,System Plast,nan
2380740,VG-JS200-188-20,System Plast,nan
2380828,VG-P1X1BC-10,System Plast,nan
2380744,VG-J100-125T-NS-250,System Plast,nan
2380880,VG-P1520RBC-20,System Plast,nan
2380840,VG-P12BC-100,System Plast,nan
2380768,VG-J200-188-10,System Plast,nan
2380852,VG-P12RD-100,System Plast,nan
2380856,VG-P1345-10,System Plast,nan
2380868,VG-P14HD-100,System Plast,nan
2380872,VG-P14SBC-100,System Plast,nan
2380876,VG-P1515BC-10,System Plast,nan
2380892,VG-P18CC-NS-100,System Plast,nan
2380896,VG-P18CC-SD-20,System Plast,nan
2380924,VG-P2.5DB-10,System Plast,nan
2380940,VG-P2115BC-10,System Plast,nan
2380944,VG-P2510NBC-SD-20,System Plast,nan
2380908,VG-P18SBC-NS-100,System Plast,nan
2380952,VG-P2520BC-SD-20,System Plast,nan
2380912,VG-P18SBC-SR-500,System Plast,nan
2380864,VG-P14BC-250,System Plast,nan
2380904,VG-P18HD-10,System Plast,nan
2380916,VG-P18SBC-250,System Plast,nan
2380996,VG-P38BC-20,System Plast,nan
2380960,VG-P2520NBC-20,System Plast,nan
2380976,VG-P316SBC-100,System Plast,nan
2381012,VG-P5020BC-10,System Plast,nan
2380948,VG-P2515BC-20,System Plast,nan
2380980,VG-P316TBC-NS-10,System Plast,nan
2381020,VG-P516RD-100,System Plast,nan
2380992,VG-P38BC-NS-100,System Plast,nan
2381024,VG-P58HR-100,System Plast,nan
2380884,VG-P18BC-NS-250,System Plast,nan
2381016,VG-P516BC-100,System Plast,nan
2380936,VG-P204-10,System Plast,nan
2380968,VG-P316HD-20,System Plast,nan
2381044,VG-P710-20,System Plast,nan
2380956,VG-P2520NBC-NS-20,System Plast,nan
2381056,VG-P813F-NS-20,System Plast,nan
2381036,VG-P7GABC-100,System Plast,nan
2380920,VG-P1878BC-10,System Plast,nan
2381072,VG-687BSC-50,System Plast,nan
2381048,VG-P813-NS-20,System Plast,nan
2381104,VG-684-SS-2-08,System Plast,nan
2381100,VG-684-PL-6-10,System Plast,nan
2381076,RG-105H49-1040M-W348,System Plast,nan
2381028,VG-P58RD-10,System Plast,nan
2381124,VG-684-SS-6-04,System Plast,nan
2381144,VG-684BR-3-AB-09,System Plast,nan
2381148,VG-685-PL-10-04,System Plast,nan
2380984,VG-P330CM-G-10,System Plast,nan
2381192,VG-685-SS-4-07,System Plast,nan
2381060,VG-P813F-20,System Plast,nan
2381228,VG-687-1.4-04,System Plast,nan
2381116,VG-684-SS-4-04,System Plast,nan
2381244,VG-687FLEX-1.4-03,System Plast,nan
2381136,VG-684BR-1.5-SB-10,System Plast,nan
2381256,VG-687H-1.4-06,System Plast,nan
2381248,VG-687FLEX-1.4-07,System Plast,nan
2381068,VG-P834F-10,System Plast,nan
2381216,VG-686A-1.25-09,System Plast,nan
2381276,VG-688-3.3-06,System Plast,nan
2381040,VG-P7GAHD-NS-20,System Plast,nan
2381232,VG-687-1.4-08,System Plast,nan
2381280,VG-688FLEX-1.4-02,System Plast,nan
2381288,VG-688H-1.4-02,System Plast,nan
2381208,VG-685-SS-8-10,System Plast,nan
2381140,VG-684BR-3-AB-05,System Plast,nan
2381308,16655K,System Plast,nan
2381292,VG-688H-1.4-06,System Plast,nan
2381096,VG-684-PL-6-05,System Plast,nan
2381312,16825K,System Plast,nan
2381324,VG-710-U24R6,System Plast,nan
2381344,VT-S-981-T-S-0750-10,System Plast,nan
2381352,VT-S-982-T-24-1200,System Plast,nan
2381300,VG-688H-3.3-05,System Plast,nan
2381336,VT-S-973-T-S-0325-10,System Plast,nan
2381328,VT-S-980-T-24-0450,System Plast,nan
2381316,HF-2100-10,System Plast,nan
2381384,VT-982-T-S-1200-10,System Plast,nan
2381212,VG-686A-1.25-05,System Plast,nan
2381396,50001APE/CG OPEN CAP,System Plast,nan
2381428,50011APE/CG OPEN CAP,System Plast,nan
2381372,VT-982-B-24-0450,System Plast,nan
2381432,50013APE/CG OPEN CAP,System Plast,nan
2381376,VT-982-T-S-0450-10,System Plast,nan
2381380,VT-982-T-S-0750-3,System Plast,nan
2381268,VG-687H-3.3-10,System Plast,nan
2381296,VG-688H-1.4-10,System Plast,nan
2381392,VTK-SR-982-T-24-0750,System Plast,nan
2381452,UCFB205-16-SS-NC-CEC,System Plast,nan
2381444,UCFBZ204-20M-SS-NC-CEC,System Plast,nan
2381456,UCFB205-25M-SS-NC-OEC,System Plast,nan
2381524,UCFQ207-35M-SS-NC-CEC,System Plast,nan
2381356,VT-980-R-24-0325,System Plast,nan
2381508,UCFQ205-25M-SS-NC,System Plast,nan
2381412,50007APE/CG OPEN CAP,System Plast,nan
2381484,UCFH206-30M-SS-NC,System Plast,nan
2381516,UCFQ206-30M-SS-NC,System Plast,nan
2381472,UCFH205-16-SS-NC,System Plast,nan
2381560,UCP205-25M-SS-NC,System Plast,nan
2381440,UCFBZ204-12-SS-NC,System Plast,nan
2381512,UCFQ206-19-SS-NC-CEC,System Plast,nan
2381576,UCP207-35M-SS-NC-CEC,System Plast,nan
2381600,UCFB205-25M-NC-CEC,System Plast,nan
2381528,UCFQ208-24-SS-NC-OEC,System Plast,nan
2381624,UCFH206-20-NC-CEC,System Plast,nan
2381564,UCP206-19-SS-NC-CEC,System Plast,nan
2381612,UCFH204-12-NC-OEC,System Plast,nan
2381616,UCFH205-16-NC,System Plast,nan
2381620,UCFH205-25M-NC-CEC,System Plast,nan
2381660,UCFQ207-20-NC,System Plast,nan
2381604,UCFB206-19-NC-OEC,System Plast,nan
2381652,UCFQ206-19-NC-CEC,System Plast,nan
2381648,UCFQ205-25M-NC,System Plast,nan
2381636,UCFH208-40M-NC,System Plast,nan
197751,1004-02922,HubCity,nan
197759,1004-03007,HubCity,nan
2381744,UCFG205-16,System Plast,nan
2381732,UCFB205-25M-CEC,System Plast,nan
197771,1004-03102,HubCity,nan
2381668,UCFQ208-40M-NC-CEC,System Plast,nan
2381756,UCFG206-30M,System Plast,nan
2381760,UCFH204-12-CEC,System Plast,nan
197775,1004-03107,HubCity,nan
2381740,UCFB206-30M,System Plast,nan
197783,1004-03118,HubCity,nan
197807,1004-03222,HubCity,nan
197815,1004-03306,HubCity,nan
2381720,UCFBZ204-20M-CEC,System Plast,nan
197755,1004-03001,HubCity,nan
2381696,UCP205-25M-NC,System Plast,nan
197763,1004-03013,HubCity,nan
197839,1004-04668,HubCity,nan
197843,1004-04675,HubCity,nan
197867,1004-05161,HubCity,nan
197787,1004-03124,HubCity,nan
197779,1004-03113,HubCity,nan
197831,1004-04658,HubCity,nan
2381728,UCFB205-16,System Plast,nan
197879,1005-30011,HubCity,nan
197835,1004-04663,HubCity,nan
197891,1005-30023,HubCity,nan
2381764,UCFH204-20M-OEC,System Plast,nan
197871,1004-05171,HubCity,nan
197875,1005-30007,HubCity,nan
197863,1004-05154,HubCity,nan
197883,1005-30015,HubCity,nan
197887,1005-30019,HubCity,nan
2778940,NGE2120FT-M0680,System Plast,nan
2778936,NGE2120FT-M0340,System Plast,nan
2779012,NGE2190FT-K300,System Plast,nan
2779008,NGE2190FT-K1800,System Plast,nan
2778916,NGE880TAB-K450,System Plast,nan
2778900,NGE831-K325,System Plast,nan
197895,1005-30027,HubCity,nan
2778888,NGE820-K325,System Plast,nan
2779040,NGE2251FT-M0170,System Plast,nan
2778928,NGE1873SS-TAB-K325GS2,System Plast,nan
2779084,NGE2252FT-PT-K325,System Plast,nan
2779044,NGE2251FT-M0510,System Plast,nan
2778904,NGE879-K325,System Plast,nan
2778932,NGE1873TAB-K325GS4,System Plast,nan
2779064,NGE2252FT-K2400,System Plast,nan
2778892,NGE820-K450,System Plast,nan
2778968,NGE2121FT-K3300,System Plast,nan
2779036,NGE2250FT-TAB-K330,System Plast,nan
2790353,MSF-47 HT,SealMaster,nan
2790433,ENPL-20 CXU,SealMaster,nan
2790453,ER-39 DRT,SealMaster,nan
2790477,SF-210 HTC,SealMaster,nan
2790501,3-27 DRT,SealMaster,nan
2778920,NGE882M-K1000,System Plast,nan
2778924,NGE882TAB-K1200,System Plast,nan
2790321,GR 52/MI 44,McGill Bearing,GR 52_MI 44.zip
2790313,MR 116/MI 96,McGill Bearing,nan
1262260,0220-06731,HubCity,nan
1262264,0220-06735,HubCity,nan
2790317,GR 36 RSS/MI 28,McGill Bearing,nan
2790553,CRFC-PN16T RMS,SealMaster,nan
1262276,0220-06748,HubCity,nan
1262304,0220-06779,HubCity,nan
1262284,0220-06757,HubCity,nan
2790549,SPM-19 HTA,SealMaster,nan
2790473,NP-21 HT,SealMaster,NP-21 HT.zip
1262268,0220-06739,HubCity,nan
2790541,MP-40 DRT,SealMaster,MP-40 DRT.zip
1262280,0220-06753,HubCity,nan
1261971,0220-06430,HubCity,nan
1262272,0220-06691,HubCity,nan
1262300,0220-06775,HubCity,nan
1262296,0220-06771,HubCity,nan
2790445,MP-47 HT,SealMaster,MP-47 HT.zip
1261979,0220-06438,HubCity,nan
1261975,0220-06434,HubCity,nan
1262007,0220-06466,HubCity,nan
1262015,0220-06474,HubCity,nan
1261987,0220-06446,HubCity,nan
1261983,0220-06442,HubCity,nan
1262344,0220-06872,HubCity,nan
1262328,0220-06806,HubCity,nan
1262023,0220-06482,HubCity,nan
1262079,0220-06538,HubCity,nan
1262035,0220-06494,HubCity,nan
1262364,0220-06846,HubCity,nan
1262027,0220-06486,HubCity,nan
1262368,0220-06851,HubCity,nan
1262352,0220-06833,HubCity,nan
1262380,0220-06864,HubCity,nan
1262396,0220-06882,HubCity,nan
1262063,0220-06522,HubCity,nan
1262099,0220-06558,HubCity,nan
1262039,0220-06498,HubCity,nan
1262388,0220-06873,HubCity,nan
1262384,0220-06868,HubCity,nan
1262103,0220-06562,HubCity,nan
1262111,0220-06570,HubCity,nan
1262412,0220-06899,HubCity,nan
1262420,0220-06908,HubCity,nan
1267216,0220-06904,HubCity,nan
1262139,0220-06598,HubCity,nan
1262147,0220-06606,HubCity,nan
1267272,0220-06913,HubCity,nan
1262151,0220-06610,HubCity,nan
1262155,0220-06614,HubCity,nan
1262159,0220-06618,HubCity,nan
1262163,0220-06623,HubCity,nan
1262179,0220-06641,HubCity,nan
1262187,0220-06649,HubCity,nan
1262047,0220-06506,HubCity,nan
1262195,0220-06658,HubCity,nan
1267268,0220-06962,HubCity,nan
1262464,0220-06957,HubCity,nan
1262472,0220-06966,HubCity,nan
1262476,0220-06971,HubCity,nan
1262067,0220-06526,HubCity,nan
1262219,0220-06685,HubCity,nan
1262227,0220-06694,HubCity,nan
1262191,0220-06654,HubCity,nan
1262231,0220-06698,HubCity,nan
1262512,0220-07011,HubCity,nan
1262504,0220-07002,HubCity,nan
1262239,0220-06707,HubCity,nan
1262532,0220-07033,HubCity,nan
1262083,0220-06542,HubCity,nan
1262548,0220-07051,HubCity,nan
1262568,0220-07073,HubCity,nan
1267296,0220-06993,HubCity,nan
1262580,0220-07086,HubCity,nan
1262119,0220-06578,HubCity,nan
1262592,0220-07099,HubCity,nan
1262620,0220-07131,HubCity,nan
1262115,0220-06574,HubCity,nan
1262672,0220-07135,HubCity,nan
1262632,0220-07144,HubCity,nan
1262628,0220-07139,HubCity,nan
1262636,0220-07148,HubCity,nan
1262644,0220-07157,HubCity,nan
1267200,0220-06886,HubCity,nan
1262656,0220-07171,HubCity,nan
1262199,0220-06663,HubCity,nan
1262664,0220-07179,HubCity,nan
1262688,0220-07206,HubCity,nan
1262544,0220-07046,HubCity,nan
1262700,0220-07219,HubCity,nan
1262712,0220-07233,HubCity,nan
1262652,0220-07166,HubCity,nan
1262716,0220-07237,HubCity,nan
1262604,0220-07113,HubCity,nan
1262708,0220-07228,HubCity,nan
1262668,0220-07184,HubCity,nan
1262672,0220-07135,HubCity,nan
1262552,0220-07055,HubCity,nan
1262720,0220-06708,HubCity,nan
1262616,0220-07126,HubCity,nan
1262800,0220-07331,HubCity,nan
1262732,0220-07255,HubCity,nan
1262784,0220-07313,HubCity,nan
1262748,0220-07273,HubCity,nan
1262804,0220-07335,HubCity,nan
1262756,0220-07282,HubCity,nan
1262792,0220-07322,HubCity,nan
1262832,0220-07366,HubCity,nan
1262764,0220-07291,HubCity,nan
1262856,0220-07392,HubCity,nan
1262868,0220-07405,HubCity,nan
1262812,0220-07344,HubCity,nan
1262816,0220-07348,HubCity,nan
1262808,0220-07339,HubCity,nan
1262904,0220-07445,HubCity,nan
1262908,0220-07450,HubCity,nan
1262916,0220-07459,HubCity,nan
1262920,0220-07463,HubCity,nan
1262848,0220-07384,HubCity,nan
1262932,0220-07476,HubCity,nan
1262824,0220-07357,HubCity,nan
1262924,0220-07467,HubCity,nan
1262844,0220-07379,HubCity,nan
1262884,0220-07423,HubCity,nan
1262864,0220-07401,HubCity,nan
1262936,0220-07481,HubCity,nan
1262912,0220-07454,HubCity,nan
1262984,0220-07531,HubCity,nan
1262255,0220-06725,HubCity,nan
197493,1002-07244,HubCity,nan
1262980,0220-07527,HubCity,nan
197509,1002-07263,HubCity,nan
1263004,0220-07551,HubCity,nan
197549,1002-07311,HubCity,nan
197501,1002-07252,HubCity,nan
197569,1002-07338,HubCity,nan
197541,1002-07300,HubCity,nan
197589,1002-07560,HubCity,nan
197561,1002-07323,HubCity,nan
197601,1002-07582,HubCity,nan
197581,1002-07552,HubCity,nan
197613,1002-07603,HubCity,nan
197593,1002-07565,HubCity,nan
197661,1002-07808,HubCity,nan
197621,1002-07611,HubCity,nan
197681,1002-07834,HubCity,nan
197605,1002-07586,HubCity,nan
197693,1002-07851,HubCity,nan
197657,1002-07804,HubCity,nan
197701,1002-07859,HubCity,nan
197673,1002-07826,HubCity,nan
197717,1002-07908,HubCity,nan
197669,1002-07818,HubCity,nan
197721,1002-07915,HubCity,nan
197737,1004-02901,HubCity,nan
197705,1002-07864,HubCity,nan
197617,1002-07607,HubCity,nan
197753,1004-02927,HubCity,nan
197733,1003-02714,HubCity,nan
197725,1003-02706,HubCity,nan
197777,1004-03110,HubCity,nan
197645,1002-07786,HubCity,nan
197797,1004-03208,HubCity,nan
197685,1002-07839,HubCity,nan
197697,1002-07855,HubCity,nan
197817,1004-03308,HubCity,nan
197741,1004-02909,HubCity,nan
197837,1004-04666,HubCity,nan
197813,1004-03302,HubCity,nan
197757,1004-03005,HubCity,nan
197845,1004-04678,HubCity,nan
197841,1004-04672,HubCity,nan
197857,1004-05121,HubCity,nan
197805,1004-03219,HubCity,nan
197889,1005-30021,HubCity,nan
197869,1004-05165,HubCity,nan
197893,1005-30025,HubCity,nan
197773,1004-03105,HubCity,nan
197897,1005-30029,HubCity,nan
197785,1004-03121,HubCity,nan
197833,1004-04661,HubCity,nan
2778966,NGE2121FT-K3000,System Plast,nan
197861,1004-05152,HubCity,nan
2779030,NGE2190FT-PT-K325,System Plast,nan
2562677,MSF-47,SealMaster,MSF-47.zip
2779038,NGE2251FT-M-K450,System Plast,nan
2778886,NGE1700,System Plast,nan
197873,1004-05174,HubCity,nan
2778958,NGE2120M-K330,System Plast,nan
2778978,NGE2121FT-K600,System Plast,nan
2779018,NGE2190FT-K4200,System Plast,nan
2779062,NGE2252FT-K1800,System Plast,nan
2779034,NGE2250FG-M-K330,System Plast,nan
2779130,NGE2260FT-M-K330,System Plast,nan
2778898,NGE828-K325,System Plast,nan
2790347,MSF-28T DRT,SealMaster,nan
2779134,815-21R30M-DS,System Plast,nan
2778890,NGE820-K350,System Plast,nan
2778926,NGE882TAB-K750,System Plast,nan
2779146,820-25R25M-DS,System Plast,nan
2790467,AR-2-1T HT,SealMaster,nan
2790503,1-14 DRT,SealMaster,nan
2790559,CRFC-PN23T STO,SealMaster,nan
2790415,TB-20RH RM,SealMaster,nan
2790439,SFT-20 CXU,SealMaster,nan
2842611,ESF-32T GCS,SealMaster,nan
1262258,0220-06728,HubCity,nan
2778918,NGE882-K450,System Plast,nan
1262274,0220-06746,HubCity,nan
1262278,0220-06751,HubCity,nan
2790539,SP-46 DRT,SealMaster,SP-46 DRT.zip
1262282,0220-06755,HubCity,nan
2790571,CRPS-PN204,SealMaster,nan
2779138,815-23R30M-DS,System Plast,nan
2790319,GR 40 SS/MI 32,McGill Bearing,nan
2790431,RPB 307-C2 DA,SealMaster,nan
1262262,0220-06733,HubCity,nan
1263008,0220-07555,HubCity,nan
1262266,0220-06737,HubCity,nan
1263012,0220-07559,HubCity,nan
2790419,SF-24T CXU,SealMaster,nan
1263056,0220-07603,HubCity,nan
1263064,0220-07611,HubCity,nan
1263044,0220-07591,HubCity,nan
1263068,0220-07615,HubCity,nan
1263016,0220-07563,HubCity,nan
1263092,0220-07639,HubCity,nan
1263072,0220-07571,HubCity,nan
1263072,0220-07571,HubCity,nan
1263116,0220-07663,HubCity,nan
1263084,0220-07631,HubCity,nan
1263032,0220-07579,HubCity,nan
1263144,0220-07691,HubCity,nan
1263164,0220-07711,HubCity,nan
1263148,0220-07695,HubCity,nan
1263168,0220-07715,HubCity,nan
1263136,0220-07683,HubCity,nan
1263120,0220-07667,HubCity,nan
1263152,0220-07699,HubCity,nan
1263208,0220-07755,HubCity,nan
1263232,0220-07779,HubCity,nan
1263196,0220-07743,HubCity,nan
1263236,0220-07783,HubCity,nan
1263244,0220-07791,HubCity,nan
1263228,0220-07775,HubCity,nan
1263260,0220-07807,HubCity,nan
1263172,0220-07671,HubCity,nan
1263080,0220-07627,HubCity,nan
1263252,0220-07799,HubCity,nan
1263100,0220-07647,HubCity,nan
1263192,0220-07739,HubCity,nan
1263300,0220-07847,HubCity,nan
1263272,0220-07771,HubCity,nan
1263308,0220-07855,HubCity,nan
1263284,0220-07831,HubCity,nan
1263304,0220-07851,HubCity,nan
1263160,0220-07707,HubCity,nan
1263296,0220-07843,HubCity,nan
1263340,0220-07887,HubCity,nan
1263352,0220-07899,HubCity,nan
1263344,0220-07891,HubCity,nan
1263356,0220-07903,HubCity,nan
1263364,0220-07911,HubCity,nan
1263316,0220-07863,HubCity,nan
1263380,0220-07927,HubCity,nan
1263388,0220-07935,HubCity,nan
1263384,0220-07931,HubCity,nan
1263396,0220-07943,HubCity,nan
1263404,0220-07951,HubCity,nan
1263328,0220-07875,HubCity,nan
1263416,0220-07963,HubCity,nan
1263464,0220-08011,HubCity,nan
1263336,0220-07883,HubCity,nan
1263468,0220-08015,HubCity,nan
1263320,0220-07867,HubCity,nan
1263480,0220-08027,HubCity,nan
1263504,0220-08051,HubCity,nan
1263372,0220-07871,HubCity,nan
1263432,0220-07979,HubCity,nan
1263332,0220-07879,HubCity,nan
1263572,0220-08071,HubCity,nan
1263372,0220-07871,HubCity,nan
1263544,0220-08091,HubCity,nan
1263412,0220-07959,HubCity,nan
1263568,0220-08115,HubCity,nan
1263580,0220-08127,HubCity,nan
1263556,0220-08103,HubCity,nan
1263552,0220-08099,HubCity,nan
1263492,0220-08039,HubCity,nan
1263592,0220-08139,HubCity,nan
1263596,0220-08143,HubCity,nan
1263608,0220-08155,HubCity,nan
1263540,0220-08087,HubCity,nan
1263588,0220-08135,HubCity,nan
1263500,0220-08047,HubCity,nan
1263620,0220-08167,HubCity,nan
1263548,0220-08095,HubCity,nan
1263572,0220-08071,HubCity,nan
1263644,0220-08191,HubCity,nan
1263672,0220-08171,HubCity,nan
1263616,0220-08163,HubCity,nan
1263684,0220-08232,HubCity,nan
1263660,0220-08207,HubCity,nan
1263696,0220-08724,HubCity,nan
1263600,0220-08147,HubCity,nan
1263720,0220-07787,HubCity,nan
1263708,0220-08256,HubCity,nan
1263732,0220-08280,HubCity,nan
1263736,0220-08284,HubCity,nan
1263744,0220-08292,HubCity,nan
1263748,0220-08296,HubCity,nan
1263756,0220-08304,HubCity,nan
1263760,0220-08308,HubCity,nan
1263680,0220-08228,HubCity,nan
1263780,0220-08328,HubCity,nan
1263672,0220-08171,HubCity,nan
1263800,0220-08348,HubCity,nan
1263796,0220-08344,HubCity,nan
1263832,0220-08380,HubCity,nan
1263836,0220-08384,HubCity,nan
1263860,0220-08408,HubCity,nan
1263864,0220-08412,HubCity,nan
1263656,0220-08203,HubCity,nan
1263892,0220-08440,HubCity,nan
1263772,0220-08272,HubCity,nan
1263900,0220-08448,HubCity,nan
1263896,0220-08444,HubCity,nan
1263912,0220-08460,HubCity,nan
1263916,0220-08464,HubCity,nan
1263920,0220-08468,HubCity,nan
1263940,0220-08488,HubCity,nan
1263948,0220-08496,HubCity,nan
1263960,0220-08508,HubCity,nan
1263968,0220-08516,HubCity,nan
1263972,0220-08472,HubCity,nan
1263984,0220-08532,HubCity,nan
1263772,0220-08272,HubCity,nan
1263996,0220-08544,HubCity,nan
1263688,0220-08236,HubCity,nan
1263904,0220-08452,HubCity,nan
1263728,0220-07795,HubCity,nan
1264028,0220-08576,HubCity,nan
1263816,0220-08364,HubCity,nan
1264052,0220-08600,HubCity,nan
1264064,0220-08612,HubCity,nan
1264000,0220-08548,HubCity,nan
1264080,0220-08628,HubCity,nan
1264108,0220-08657,HubCity,nan
1264096,0220-08644,HubCity,nan
1264112,0220-08661,HubCity,nan
1264124,0220-08673,HubCity,nan
1264132,0220-08681,HubCity,nan
1264140,0220-08689,HubCity,nan
1264144,0220-08693,HubCity,nan
1263888,0220-08436,HubCity,nan
1264168,0220-08717,HubCity,nan
1264192,0220-08744,HubCity,nan
1264024,0220-08572,HubCity,nan
1264208,0220-08762,HubCity,nan
1264216,0220-08770,HubCity,nan
1264212,0220-08766,HubCity,nan
1264224,0220-08779,HubCity,nan
1264228,0220-08784,HubCity,nan
1263988,0220-08536,HubCity,nan
1264724,0220-08802,HubCity,nan
1264260,0220-08819,HubCity,nan
1264044,0220-08592,HubCity,nan
1264264,0220-08872,HubCity,nan
1264004,0220-08552,HubCity,nan
1264280,0220-08842,HubCity,nan
1264320,0220-08886,HubCity,nan
1264720,0220-08797,HubCity,nan
1264324,0220-08890,HubCity,nan
1264332,0220-08899,HubCity,nan
1264256,0220-08815,HubCity,nan
1264340,0220-08908,HubCity,nan
1264164,0220-08713,HubCity,nan
1264344,0220-08913,HubCity,nan
1264356,0220-08926,HubCity,nan
1264060,0220-08608,HubCity,nan
1264380,0220-08953,HubCity,nan
1264288,0220-08850,HubCity,nan
1264384,0220-08957,HubCity,nan
1264400,0220-08975,HubCity,nan
1264392,0220-08966,HubCity,nan
1264404,0220-08979,HubCity,nan
1264436,0220-09015,HubCity,nan
1264432,0220-09010,HubCity,nan
1264456,0220-09037,HubCity,nan
1264464,0220-09046,HubCity,nan
1264472,0220-09002,HubCity,nan
1264504,0220-09090,HubCity,nan
1264516,0220-09104,HubCity,nan
1264520,0220-09108,HubCity,nan
1264524,0220-09113,HubCity,nan
1264528,0220-09117,HubCity,nan
1264548,0220-09138,HubCity,nan
1262286,0220-06759,HubCity,nan
1262290,0220-06764,HubCity,nan
1262298,0220-06773,HubCity,nan
1264180,0220-08730,HubCity,nan
1262302,0220-06777,HubCity,nan
1264312,0220-08877,HubCity,nan
1261977,0220-06436,HubCity,nan
1264328,0220-08895,HubCity,nan
1264348,0220-08917,HubCity,nan
1264352,0220-08922,HubCity,nan
1264396,0220-08970,HubCity,nan
1261997,0220-06456,HubCity,nan
1262017,0220-06476,HubCity,nan
1262001,0220-06460,HubCity,nan
1262346,0220-06826,HubCity,nan
1262318,0220-06795,HubCity,nan
1262021,0220-06480,HubCity,nan
1262326,0220-06804,HubCity,nan
1262033,0220-06492,HubCity,nan
1261993,0220-06452,HubCity,nan
1261989,0220-06448,HubCity,nan
1262330,0220-06808,HubCity,nan
1262025,0220-06484,HubCity,nan
1262342,0220-06822,HubCity,nan
1262057,0220-06516,HubCity,nan
1262029,0220-06488,HubCity,nan
1262037,0220-06496,HubCity,nan
1262069,0220-06528,HubCity,nan
1262077,0220-06536,HubCity,nan
1262081,0220-06540,HubCity,nan
1262358,0220-06839,HubCity,nan
1262362,0220-06844,HubCity,nan
1262366,0220-06848,HubCity,nan
1262382,0220-06866,HubCity,nan
1262390,0220-06875,HubCity,nan
1262093,0220-06552,HubCity,nan
1262101,0220-06560,HubCity,nan
1262105,0220-06564,HubCity,nan
1262394,0220-06879,HubCity,nan
1262109,0220-06568,HubCity,nan
1262117,0220-06576,HubCity,nan
1262129,0220-06588,HubCity,nan
1262121,0220-06580,HubCity,nan
1262410,0220-06897,HubCity,nan
1262414,0220-06902,HubCity,nan
1262434,0220-06924,HubCity,nan
1262161,0220-06621,HubCity,nan
1262418,0220-06906,HubCity,nan
1262165,0220-06625,HubCity,nan
1262177,0220-06638,HubCity,nan
1267230,0220-06919,HubCity,nan
1262181,0220-06643,HubCity,nan
1262137,0220-06596,HubCity,nan
1262141,0220-06600,HubCity,nan
1262149,0220-06608,HubCity,nan
1267226,0220-06915,HubCity,nan
1262193,0220-06656,HubCity,nan
